,text,favorite counts,retweet counts
732,オリンピック中止ですって発表された瞬間テレワークがはじまったり外出自粛や時短営業が激化する未来が見えてる(ていうか去年の今頃それだったわけで)のでもう気持ち悪いのではやいとこ中止って言ってほしい,2,0
733,ジジーアイシンデクレアベコベモリモリニカイモスガモサヨウナラ…オリンピック,0,0
734,東京2020オリンピック・パラリンピックCollection.招致活動時のスローガン「DiscoverTomorrow～未来（あした）をつかもう～」,5,0
735,こんな記事は書いてもオリンピックは即刻中止とはなぜ書かないのですか？毎日さん。,3,3
736,オリンピックの聖火リレーが始まったら芸能人ランナーにインタビューして欲しいわな、何故辞退しなかったのか、森さんの発言を聞いても走ろうと思ったのは？偉いと思うよ、一度決めた事なんだからね、密集とかは政府が考えればいいだけやし、走ろうという気のない奴に偉そうに言って欲しくないわ,0,0
737,国民の命よりオリンピックだもんね。バカバカしい🤬🤬🤬,2,0
738,つばさぶろーのオリンピックの動画で見た気がする…w,3,0
739,百合子、、、でも上手く取り繕うところを想像できえしまう💧しかし百合子はコロナ感染者云々より政府を嘲笑うだとか、オリンピックの為だけに政治しているというよりパフォーマンスしてる感が強くなったね🌀巻き込まれてぴえん。,0,0
740,中国はオリンピックに参加する選手にワクチン提供するぜ、だと。,0,0
741,オリンピック開会式のフィナーレで花火打ち上げるんだと思うけどどの場所から打ち上げるんだろう？,0,0
742,けど生のライブ行きたいですよね。エレファントカシマシのライブできないのに何故オリンピックをやろうとするのだろう？とずっと不思議で納得いきません。矢野顕子さんのライブも行きたいです。コロナの前は札幌にも来てくれていたので。,0,0
743,オリンピックもこうなる！ブラジルで累計感染者数は1079万人、累計死者数は26万人。3日には死者が1910人と過去最多。第2波は落ち着きかけたが、2月のカーニバル後から再び増加傾向。ブラジル感染再拡大で死者最多大統領「泣き言やめろ」,0,0
744,東京オリンピック1964入試ででてこい,0,0
745,,1,0
746,スケボー種類はどう違う？スタイル？オリンピックの種目は？スケボーの形が違うのはなぜ？（藤井アニ）,0,0
747,これからの季節、秋から冬に入る南半球が感染拡大する南北の交通を遮断しない限りコロナ対策は不十分。オリンピックも無理だろうねブラジル感染再拡大で死者最多大統領「泣き言やめろ」,0,0
748,毎月10万くれオリンピックは中止せよ俺らは遊ばせろコロナ対策しっかりしろ,1,1
749,今日もYouTubeアップしました🌟🌟真面目にクイズ大会のはずがパッパラピーな動画になってしまいました。笑リーダーが1番ぶっ飛んでしまってごめんなさい🥺【🔗⬆️お勉強がてら一緒に爆笑しましょう！⚠︎間違えるとRIKOに叩かれます,4,1
750,【作品集亀倉雄策】亀倉雄策の作品集。Nikon、東京オリンピックのポスターや、シェル石油のロゴタイプなど代表作を含め、雑誌アイデアや雑誌デザインの表紙作品も収録。詳細：入荷一覧：,5,0
751,,0,1
752,2021年の東京オリンピック開会式まであと138日0時間29分58秒,0,0
753,政府は去年のコロナしか頭の中にない。変異株に対する備えは全くないと言う感じ。果たして世界で最も遅いワクチン接種の際に、変異型コロナにどれほど効果があるのやら～？その上、世界中から人を集めて、変異を加速し東京オリンピック型コロナで世界をパンデミックにもっていく気なのかしら?はぁ,4,0
754,みんなからの匿名質問を募集中！こんな質問に答えてるよ●東京オリンピック出るならなんの…●好きな歴史の人物は誰ですか？…●お前は俺のものだぜ、、、。…●進学どうゆー系？…,0,0
755,都内の軽を乗りなれないバイトが直ぐバッテリー上げちゃうからいつも一苦労してます泣,0,0
756,『愛のささくれ』はオリンピック開催出来るなら選手村で鬼リピさせないと世界から苦情がくる。,9,0
757,日本って国の対策が後手後手のせいでコロナを風邪扱いにしてしまってる人が増えたからさらにゆるゆるになってる。変異株でバッタバタ死人出たらやっと慌てるんかな？そんなことなったら本気の自粛生活が始まるんだがｗｗそうなったらオリンピックどころじゃないんだけどねｗｗ,0,0
758,オリンピックを開催したいならまず日常を元に戻してください,13,6
759,国民の命、選手の命よりも放映権と一部利権の為に国民が一丸となってオリンピックを成功させましょう日本政府東京都,1,0
760,バンクーバーオリンピック見てたら受験すべったからソチオリンピック見て就活失敗するの避けたい,0,0
761,みんなからの匿名質問を募集中！こんな質問に答えてるよ●オリンピックも増税も元をたどれ…●ｻｸﾗｲさんは男性ですか？女性…●本日TLにお写真が流れてきて初…●お肌のツイートされてたとき、睡…,0,0
762,みんなからの匿名質問を募集中！こんな質問に答えてるよ●さ…●オリンピックみてください…●好きな人いますか…●好きなプレイは？…,0,0
763,みんなからの匿名質問を募集中！こんな質問に答えてるよ●オリンピックも増税も元をたどれ…●金属アレルギーってありますか？…●恋人からのプレゼントお揃いだ…●今好きな人はどんな人？…,0,0
